kind	name	category	signature	module	doc
constant	MANDELBROT_COLORS	other	['#00065c', '#061e7e', '#0c37a0', '#205abc', '#4287d3', '#D9EDE4', '#F0F9E4', '#BA9F6A', '#573706']	manimlib	
constant	MANIM_COLORS	other	['#1C758A', '#29ABCA', '#58C4DD', '#9CDCEB', '#C7E9F1', '#49A88F', '#55C1A7', '#5CD0B3', '#76DDC0', '#ACEAD7', '#699C...	manimlib	
constant	MAROON	other	'#C55F73'	manimlib	
constant	MAROON_A	other	'#ECABC1'	manimlib	
constant	MAROON_B	other	'#EC92AB'	manimlib	
constant	MAROON_C	other	'#C55F73'	manimlib	
constant	MAROON_D	other	'#A24D61'	manimlib	
constant	MAROON_E	other	'#94424F'	manimlib	
constant	MAX_DEGREE	other	5	manimlib	
constant	MED_LARGE_BUFF	other	0.5	manimlib	
constant	MED_SMALL_BUFF	other	0.25	manimlib	
constant	MOD_NAMES	other	{'Shift': 1, 'Control': 2, 'Alt': 4, 'Meta': 8}	manimlib	
constant	MOD_NAMES	other	{'Shift': 1, 'Control': 2, 'Alt': 4, 'Meta': 8}	manimlib.window	
class	Mods	other	()	manimlib.event_keys	Which modifiers were held while an event happened, as the bits of one number
class	ModuleLoader	other	()	manimlib.module_loader	Utility class to load a module from a file and handle its imports.
constant	NEWTON_ROOT_COLORS	other	['#440154', '#3b528b', '#21908c', '#5dc963', '#29abca']	manimlib	
constant	NORMAL	other	'NORMAL'	manimlib	
constant	NULL_POINTS	other	array([[0., 0., 0.]])	manimlib	
constant	N_MANDELBROT_COLORS	other	9	manimlib	
constant	OBLIQUE	other	'OBLIQUE'	manimlib	
constant	ORANGE	other	'#FF862F'	manimlib	
constant	ORIGIN	other	array([0., 0., 0.])	manimlib	
constant	OUT	other	array([0., 0., 1.])	manimlib	
constant	PATH_TO_POINTS	other	{}	manimlib	
constant	PI	other	3.141592653589793	manimlib	
constant	PINK	other	'#D147BD'	manimlib	
constant	POSITION_STEPS	other	{'L': 0.0, 'U': 0.0, 'O': 0.5, 'R': 1.0, 'D': 1.0}	manimlib	
constant	POSITION_STEPS	other	{'L': 0.0, 'U': 0.0, 'O': 0.5, 'R': 1.0, 'D': 1.0}	manimlib.window	
constant	PRESENT_SHADER	other	'present.wgsl'	manimlib	
constant	PRESENT_SHADER	other	'present.wgsl'	manimlib.window	
constant	PURE_BLUE	other	'#0000FF'	manimlib	
constant	PURE_GREEN	other	'#00FF00'	manimlib	
constant	PURE_RED	other	'#FF0000'	manimlib	
constant	PURPLE	other	'#9A72AC'	manimlib	
constant	PURPLE_A	other	'#CAA3E8'	manimlib	
constant	PURPLE_B	other	'#B189C6'	manimlib	
constant	PURPLE_C	other	'#9A72AC'	manimlib	
constant	PURPLE_D	other	'#715582'	manimlib	
constant	PURPLE_E	other	'#644172'	manimlib	
constant	RADIANS	other	1	manimlib	
constant	RED	other	'#FC6255'	manimlib	
constant	RED_A	other	'#F7A1A3'	manimlib	
constant	RED_B	other	'#FF8080'	manimlib	
constant	RED_C	other	'#FC6255'	manimlib	
constant	RED_D	other	'#E65A4C'	manimlib	
constant	RED_E	other	'#CF5044'	manimlib	
constant	RESIZE_KEY	other	't'	manimlib	
constant	RIGHT	other	array([1., 0., 0.])	manimlib	
constant	RIGHT_SIDE	other	array([7.11111111, 0.        , 0.        ])	manimlib	
constant	SELECT_KEY	other	's'	manimlib	
constant	SMALL_BUFF	other	0.1	manimlib	
constant	STRAIGHT_PATH_THRESHOLD	other	0.01	manimlib	
constant	STROKE_WIDTHS_PER_UNIT	other	100.0	manimlib	
constant	SVG_HASH_TO_MOB_MAP	other	{}	manimlib	
constant	TAU	other	6.283185307179586	manimlib	
constant	TEAL	other	'#5CD0B3'	manimlib	
constant	TEAL_A	other	'#ACEAD7'	manimlib	
constant	TEAL_B	other	'#76DDC0'	manimlib	
constant	TEAL_C	other	'#5CD0B3'	manimlib	
constant	TEAL_D	other	'#55C1A7'	manimlib	
constant	TEAL_E	other	'#49A88F'	manimlib	
constant	TEX_TO_SYMBOL_COUNT	other	{'\\!': 0, '\\,': 0, '\\-': 0, '\\/': 0, '\\:': 0, '\\;': 0, '\\>': 0, '\\aa': 0, '\\AA': 0, '\\ae': 0, '\\AE': 0, '\...	manimlib	
constant	TOP	other	array([0., 4., 0.])	manimlib	
constant	TYPE_CHECKING	other	False	manimlib	
constant	TYPE_CHECKING	other	False	manimlib.__main__	
constant	TYPE_CHECKING	other	False	manimlib.config	
constant	TYPE_CHECKING	other	False	manimlib.event_handler.event_listner	
constant	TYPE_CHECKING	other	False	manimlib.extract_scene	
constant	TYPE_CHECKING	other	False	manimlib.window	
constant	UL	other	array([-1.,  1.,  0.])	manimlib	
constant	UNSELECT_KEY	other	'u'	manimlib	
constant	UP	other	array([0., 1., 0.])	manimlib	
constant	UR	other	array([1., 1., 0.])	manimlib	
constant	WHEEL_NOTCH	other	100.0	manimlib	
constant	WHEEL_NOTCH	other	100.0	manimlib.window	
constant	WHITE	other	'#FFFFFF'	manimlib	
class	Window	other	(scene: 'Optional[Scene]' = None, position_string: 'str' = 'UR', monitor_index: 'int' = 1, full_screen: 'bool' = False, size: 'Optional[tuple[int, int]]' = None, position: 'Optional[tuple[int, int]]' = None)	manimlib.window	Where a scene is previewed: somewhere to show a finished frame, and where mouse and key
constant	X_AXIS	other	array([1., 0., 0.])	manimlib	
constant	X_GRAB_KEY	other	'h'	manimlib	
constant	YELLOW	other	'#FFFF00'	manimlib	
constant	YELLOW_A	other	'#FFF1B6'	manimlib	
constant	YELLOW_B	other	'#FFEA94'	manimlib	
constant	YELLOW_C	other	'#FFFF00'	manimlib	
constant	YELLOW_D	other	'#F4D345'	manimlib	
constant	YELLOW_E	other	'#E8C11C'	manimlib	
constant	Y_AXIS	other	array([0., 1., 0.])	manimlib	
constant	Y_GRAB_KEY	other	'v'	manimlib	
constant	Z_AXIS	other	array([0., 0., 1.])	manimlib	
constant	Z_GRAB_KEY	other	'z'	manimlib	
function	compute_total_frames	other	(scene_class, scene_config)	manimlib.extract_scene	When a scene is being written to file, a copy of the scene is run with
function	get_animations_numbers	other	(args: 'Namespace') -> 'tuple[int | None, int | None]'	manimlib.config	
function	get_file_ext	other	(args: 'Namespace') -> 'str'	manimlib.config	
function	get_indent	other	(code_lines: 'list[str]', line_number: 'int') -> 'str'	manimlib.extract_scene	Find the indent associated with a given line of python code,
function	get_manim_dir	other	()	manimlib.config	
function	get_module	other	(run_config: 'Dict') -> 'Module'	manimlib.extract_scene	
function	get_output_directory	other	(args: 'Namespace', config: 'Dict') -> 'str'	manimlib.config	
function	get_resolution_from_args	other	(args: 'Optional[Namespace]', resolution_options: 'dict') -> 'Optional[tuple[int, int]]'	manimlib.config	
function	get_scene_classes	other	(module: 'Optional[Module]')	manimlib.extract_scene	
function	get_scenes_to_render	other	(all_scene_classes: 'list', scene_config: 'Dict', run_config: 'Dict')	manimlib.extract_scene	
function	initialize_manim_config	other	() -> 'Dict'	manimlib.config	Return default configuration for various classes in manim, such as
function	insert_embed_line_to_module	other	(module: 'Module', run_config: 'Dict') -> 'None'	manimlib.extract_scene	This is hacky, but convenient. When user includes the argument "-e", it will try
function	is_child_scene	other	(obj, module)	manimlib.extract_scene	
function	load_yaml	other	(file_path: 'str')	manimlib.config	
function	main	other	()	manimlib.__main__	Main entry point for ManimGL.
function	main	other	(scene_config: 'Dict', run_config: 'Dict')	manimlib.extract_scene	
function	note_missing_scenes	other	(arg_names, module_names)	manimlib.extract_scene	
function	parse_cli	other	()	manimlib.config	
function	prompt_user_for_choice	other	(scene_classes)	manimlib.extract_scene	
function	run_scenes	other	()	manimlib.__main__	Runs the scenes in a loop and detects when a scene reload is requested.
function	scene_from_class	other	(scene_class, scene_config: 'Dict', run_config: 'Dict')	manimlib.extract_scene	
function	to_key	other	(name: 'str') -> 'Optional[int]'	manimlib.window	manim's name for a key, or None for one it has no name for, which is every key nothing
function	to_mods	other	(names: 'Sequence[str]') -> 'int'	manimlib.window	
function	update_camera_config	other	(config: 'Dict', args: 'Namespace')	manimlib.config	
function	update_directory_config	other	(config: 'Dict')	manimlib.config	
function	update_embed_config	other	(config: 'Dict', args: 'Namespace')	manimlib.config	
function	update_file_writer_config	other	(config: 'Dict', args: 'Namespace')	manimlib.config	
function	update_run_config	other	(config: 'Dict', args: 'Namespace')	manimlib.config	
function	update_scene_config	other	(config: 'Dict', args: 'Namespace')	manimlib.config	
function	update_window_config	other	(config: 'Dict', args: 'Namespace')	manimlib.config	
constant	ARRAY_ELEMENT_SIZE	renderer	4	manimlib.renderer.uniform_block	
constant	BLEND	renderer	{'color': {'src_factor': 'src-alpha', 'dst_factor': 'one-minus-src-alpha', 'operation': 'add'}, 'alpha': {'src_factor...	manimlib.renderer.pipeline	
constant	BLOCK_MEMBER_TYPES	renderer	{1: 'f32', 2: 'vec2f', 3: 'vec3f', 4: 'vec4f', 16: 'mat4x4f'}	manimlib.renderer.uniform_block	
class	Bundling	renderer	(allowed: 'bool' = True)	manimlib.renderer.renderer	When a frame's draws are worth gathering into a render bundle, and for how long the one
constant	COLOR_FORMAT	renderer	'rgba8unorm'	manimlib.renderer.gpu	
constant	COLOR_FORMAT	renderer	'rgba8unorm'	manimlib.renderer.pipeline	
constant	COMMON_UNIFORMS	renderer	(('is_fixed_in_frame', 1), ('shading', 3), ('clip_plane0', 4), ('clip_plane1', 4), ('clip_plane2', 4), ('clip_plane3'...	manimlib.renderer.uniform_block	
constant	DATA_BINDING	renderer	0	manimlib.renderer.gpu	
constant	DATA_BINDING	renderer	0	manimlib.renderer.material	
constant	DATA_BINDING	renderer	0	manimlib.renderer.shader_source	
constant	DEFAULT	renderer	PipelineState(depth_test=None, depth_write=True, color_write=True, stencil_compare='always', stencil_ops=(('keep', 'k...	manimlib.renderer.drawing	
constant	DEFAULT	renderer	PipelineState(depth_test=None, depth_write=True, color_write=True, stencil_compare='always', stencil_ops=(('keep', 'k...	manimlib.renderer.pipeline	
constant	DEPTH_STENCIL_FORMAT	renderer	'depth24plus-stencil8'	manimlib.renderer.gpu	
constant	DEPTH_STENCIL_FORMAT	renderer	'depth24plus-stencil8'	manimlib.renderer.pipeline	
class	Drawing	renderer	(material: 'Material', mobject: 'Mobject')	manimlib.renderer.drawing	One mobject's place in a frame: where its values went in the shared buffers, everything
constant	FILL_BORDER	renderer	PipelineState(depth_test=None, depth_write=True, color_write=True, stencil_compare='equal', stencil_ops=(('keep', 'ke...	manimlib.renderer.drawing	
constant	FIRST_TEXTURE_BINDING	renderer	2	manimlib.renderer.gpu	
constant	FIRST_TEXTURE_BINDING	renderer	2	manimlib.renderer.material	
constant	FIRST_TEXTURE_BINDING	renderer	2	manimlib.renderer.shader_source	
constant	FRAMES_BEFORE_BUNDLING	renderer	2	manimlib.renderer.renderer	
constant	FRAME_DTYPE	renderer	dtype([('view', '<f4', (16,)), ('frame_rescale_factors', '<f4', (3,)), ('frame_scale', '<f4'), ('camera_position', '<...	manimlib.renderer.gpu	
constant	FRAME_GROUP	renderer	0	manimlib.renderer.gpu	
constant	FRAME_GROUP	renderer	0	manimlib.renderer.shader_source	
constant	FRAME_UNIFORMS	renderer	(('view', 16), ('frame_rescale_factors', 3), ('frame_scale', 1), ('camera_position', 3), ('pixel_size', 1), ('light_p...	manimlib.renderer.gpu	
class	Gpu	renderer	()	manimlib.renderer.gpu	The device everything is made from, and every cache built on it: the modules shaders are
constant	KEEP	renderer	('keep', 'keep', 'keep')	manimlib.renderer.drawing	
constant	KEEP	renderer	('keep', 'keep', 'keep')	manimlib.renderer.pipeline	
constant	MOBJECT_GROUP	renderer	1	manimlib.renderer.drawing	
constant	MOBJECT_GROUP	renderer	1	manimlib.renderer.shader_source	
class	Material	renderer	(gpu: 'Gpu', mobject: 'Mobject', specs: 'Sequence[ModuleSpec]')	manimlib.renderer.material	Everything one kind of mobject is drawn with, and nothing about any particular one: the
class	PipelineState	renderer	(depth_test: 'bool | None' = None, depth_write: 'bool' = True, color_write: 'bool' = True, stencil_compare: 'str' = 'always', stencil_ops: 'tuple[tuple[str, str, str], tuple[str, str, str]]' = (('keep', 'keep', 'keep'), ('keep', 'keep', 'keep'))) -> None	manimlib.renderer.pipeline	The fixed function half of a pipeline: everything about how a draw behaves beyond which
constant	RECORDS	renderer	4096	manimlib.renderer.gpu	
constant	RESOURCE_GROUP	renderer	2	manimlib.renderer.drawing	
constant	RESOURCE_GROUP	renderer	2	manimlib.renderer.shader_source	
class	RenderPass	renderer	(encoder: 'Any', frame_bind_group: 'Any')	manimlib.renderer.gpu	Where draw commands go. A live pass and a bundle being recorded take the same commands, so
class	Renderer	renderer	(gpu: 'Gpu', bundle: 'bool' = True, together: 'bool' = True)	manimlib.renderer.renderer	What a frame draws, in the order it draws it: a drawing for each mobject holding points,
constant	SAMPLER_BINDING	renderer	1	manimlib.renderer.gpu	
constant	SAMPLER_BINDING	renderer	1	manimlib.renderer.material	
constant	SAMPLER_BINDING	renderer	1	manimlib.renderer.shader_source	
class	SharedBuffer	renderer	(gpu: 'Gpu', layout: 'Any', usage: 'int', alignment: 'int', first_capacity: 'int')	manimlib.renderer.shared_buffer	One buffer holding what many mobjects read, a stretch of it each, sent in one write.
class	SurfaceDrawing	renderer	(material: 'Material', mobject: 'Mobject')	manimlib.renderer.drawing	An opaque surface is drawn in one pass and left to the depth test, which decides what
constant	TYPE_CHECKING	renderer	False	manimlib.renderer.drawing	
constant	TYPE_CHECKING	renderer	False	manimlib.renderer.gpu	
constant	TYPE_CHECKING	renderer	False	manimlib.renderer.material	
constant	TYPE_CHECKING	renderer	False	manimlib.renderer.pipeline	
constant	TYPE_CHECKING	renderer	False	manimlib.renderer.renderer	
constant	TYPE_CHECKING	renderer	False	manimlib.renderer.shader_source	
constant	TYPE_CHECKING	renderer	False	manimlib.renderer.shared_buffer	
constant	TYPE_CHECKING	renderer	False	manimlib.renderer.uniform_block	
constant	UNIFORM_BLOCKS	renderer	256	manimlib.renderer.gpu	
class	Uniforms	renderer	(dtype: 'np.dtype')	manimlib.renderer.uniform_block	A mobject's uniforms: one value each for the whole of it, laid out to match the block its
class	VDrawing	renderer	(material: 'Material', mobject: 'Mobject')	manimlib.renderer.drawing	A vectorized mobject is drawn by two shaders: a fill over the region its path encloses,
constant	WINDING_COUNT	renderer	PipelineState(depth_test=False, depth_write=False, color_write=False, stencil_compare='always', stencil_ops=(('keep',...	manimlib.renderer.drawing	
constant	WINDING_COVER	renderer	PipelineState(depth_test=None, depth_write=True, color_write=True, stencil_compare='not-equal', stencil_ops=(('keep',...	manimlib.renderer.drawing	
function	build_pipeline	renderer	(device: 'Any', layout: 'Any', module: 'Any', state: 'PipelineState', samples: 'int') -> 'Any'	manimlib.renderer.pipeline	One pipeline. No shader is handed vertex attributes, hence the empty list of vertex
function	data_layout_code	renderer	(dtype: 'np.dtype') -> 'str'	manimlib.renderer.shader_source	Where each field of a record sits, in floats, for a shader to index by. No shader is handed
function	get_colormap_code	renderer	(rgb_list: 'Sequence[float]') -> 'str'	manimlib.renderer.shader_source	A list of colors as a shader array literal, for a snippet coloring by a value
function	get_shader_code	renderer	(filename: 'str', data_dtype: 'np.dtype', uniform_dtype: 'np.dtype', texture_names: 'tuple[str, ...]' = ()) -> 'str | None'	manimlib.renderer.shader_source	Reads a shader from file, filling in what its source depends on about the mobject it will
function	texture_binding_code	renderer	(texture_names: 'tuple[str, ...]') -> 'str'	manimlib.renderer.shader_source	How a shader declares the images its kind of mobject named, and the sampler they share,
function	uniform_block_code	renderer	(dtype: 'np.dtype') -> 'str'	manimlib.renderer.uniform_block	A dtype written as the members of a shader struct, which is where a shader gets them,
function	uniform_block_dtype	renderer	(*members: 'tuple[str, int] | tuple[str, int, int]') -> 'np.dtype'	manimlib.renderer.uniform_block	Lays out members, each given as a name and how many floats it holds, exactly as std140
constant	ARROW_SYMBOLS	scene	[57344, 57346, 57345, 57347]	manimlib.scene.interactive_scene	
constant	COLOR_KEY	scene	'c'	manimlib.scene.interactive_scene	
constant	CURSOR_KEY	scene	'k'	manimlib.scene.interactive_scene	
class	CheckpointManager	scene	()	manimlib.scene.scene_embed	
constant	DEG	scene	0.017453292519943295	manimlib.scene.interactive_scene	
constant	DL	scene	array([-1., -1.,  0.])	manimlib.scene.interactive_scene	
constant	DOWN	scene	array([ 0., -1.,  0.])	manimlib.scene.interactive_scene	
constant	DR	scene	array([ 1., -1.,  0.])	manimlib.scene.interactive_scene	
class	EndScene	scene		manimlib.scene.scene	Common base class for all non-exit exceptions.
constant	FRAME_HEIGHT	scene	8.0	manimlib.scene.interactive_scene	
constant	FRAME_WIDTH	scene	14.222222222222221	manimlib.scene.interactive_scene	
constant	GRAB_KEY	scene	'g'	manimlib.scene.interactive_scene	
constant	GRAB_KEYS	scene	['g', 'h', 'v', 'z']	manimlib.scene.interactive_scene	
constant	GREY_A	scene	'#DDDDDD'	manimlib.scene.interactive_scene	
constant	GREY_C	scene	'#888888'	manimlib.scene.interactive_scene	
constant	INFORMATION_KEY	scene	'i'	manimlib.scene.interactive_scene	
class	InteractiveScene	scene	(window: 'Optional[Window]' = None, camera_config: 'dict' = {}, file_writer_config: 'dict' = {}, skip_animations: 'bool' = False, always_update_mobjects: 'bool' = False, start_at_animation_number: 'int | None' = None, end_at_animation_number: 'int | None' = None, show_animation_progress: 'bool' = False, leave_progress_bars: 'bool' = False, preview_while_skipping: 'bool' = True, presenter_mode: 'bool' = False, default_wait_time: 'float' = 1.0, invert_zoom_scroll: 'bool' = False)	manimlib.scene.interactive_scene	To select mobjects on screen, hold ctrl and move the mouse to highlight a region,
class	InteractiveSceneEmbed	scene	(scene: 'Scene')	manimlib.scene.scene_embed	
constant	LEFT	scene	array([-1.,  0.,  0.])	manimlib.scene.interactive_scene	
constant	MANIM_COLORS	scene	['#1C758A', '#29ABCA', '#58C4DD', '#9CDCEB', '#C7E9F1', '#49A88F', '#55C1A7', '#5CD0B3', '#76DDC0', '#ACEAD7', '#699C...	manimlib.scene.interactive_scene	
constant	ORIGIN	scene	array([0., 0., 0.])	manimlib.scene.interactive_scene	
constant	PI	scene	3.141592653589793	manimlib.scene.interactive_scene	
constant	RED	scene	'#FC6255'	manimlib.scene.scene_embed	
constant	RESIZE_KEY	scene	't'	manimlib.scene.interactive_scene	
constant	RIGHT	scene	array([1., 0., 0.])	manimlib.scene.interactive_scene	
constant	SELECT_KEY	scene	's'	manimlib.scene.interactive_scene	
constant	SMALL_BUFF	scene	0.1	manimlib.scene.interactive_scene	
class	Scene	scene	(window: 'Optional[Window]' = None, camera_config: 'dict' = {}, file_writer_config: 'dict' = {}, skip_animations: 'bool' = False, always_update_mobjects: 'bool' = False, start_at_animation_number: 'int | None' = None, end_at_animation_number: 'int | None' = None, show_animation_progress: 'bool' = False, leave_progress_bars: 'bool' = False, preview_while_skipping: 'bool' = True, presenter_mode: 'bool' = False, default_wait_time: 'float' = 1.0, invert_zoom_scroll: 'bool' = False)	manimlib.scene.scene	
class	SceneFileWriter	scene	(scene: 'Scene', write_to_movie: 'bool' = False, subdivide_output: 'bool' = False, png_mode: 'str' = 'RGBA', save_last_frame: 'bool' = False, movie_file_extension: 'str' = '.mp4', output_directory: 'str' = '.', file_name: 'str | None' = None, open_file_upon_completion: 'bool' = False, show_file_location_upon_completion: 'bool' = False, quiet: 'bool' = False, total_frames: 'int' = 0, progress_description_len: 'int' = 40, ffmpeg_bin: 'str' = 'ffmpeg', video_codec: 'str' = 'libx264', pixel_format: 'str' = 'yuv420p', crf: 'int | None' = None, saturation: 'float' = 1.0, gamma: 'float' = 1.0)	manimlib.scene.scene_file_writer	
class	SceneState	scene	(scene: 'Scene', ignore: 'list[Mobject] | None' = None)	manimlib.scene.scene	
constant	TYPE_CHECKING	scene	False	manimlib.scene.interactive_scene	
constant	TYPE_CHECKING	scene	False	manimlib.scene.scene	
constant	TYPE_CHECKING	scene	False	manimlib.scene.scene_embed	
constant	TYPE_CHECKING	scene	False	manimlib.scene.scene_file_writer	
class	ThreeDScene	scene	(window: 'Optional[Window]' = None, camera_config: 'dict' = {}, file_writer_config: 'dict' = {}, skip_animations: 'bool' = False, always_update_mobjects: 'bool' = False, start_at_animation_number: 'int | None' = None, end_at_animation_number: 'int | None' = None, show_animation_progress: 'bool' = False, leave_progress_bars: 'bool' = False, preview_while_skipping: 'bool' = True, presenter_mode: 'bool' = False, default_wait_time: 'float' = 1.0, invert_zoom_scroll: 'bool' = False)	manimlib.scene.scene	
constant	UL	scene	array([-1.,  1.,  0.])	manimlib.scene.interactive_scene	
constant	UNSELECT_KEY	scene	'u'	manimlib.scene.interactive_scene	
constant	UP	scene	array([0., 1., 0.])	manimlib.scene.interactive_scene	
constant	UR	scene	array([1., 1., 0.])	manimlib.scene.interactive_scene	
constant	WHITE	scene	'#FFFFFF'	manimlib.scene.interactive_scene	
constant	X_GRAB_KEY	scene	'h'	manimlib.scene.interactive_scene	
constant	Y_GRAB_KEY	scene	'v'	manimlib.scene.interactive_scene	
constant	Z_GRAB_KEY	scene	'z'	manimlib.scene.interactive_scene	
constant	TYPE_CHECKING	typing	False	manimlib.typing	
constant	CLOSED_THRESHOLD	utils/bezier	0.001	manimlib.utils.bezier	
constant	TYPE_CHECKING	utils/bezier	False	manimlib.utils.bezier	
function	approx_smooth_quadratic_bezier_handles	utils/bezier	(points: 'FloatArray') -> 'FloatArray'	manimlib.utils.bezier	Figuring out which bezier curves most smoothly connect a sequence of points.
function	bezier	utils/bezier	(points: 'Sequence[float | FloatArray] | VectNArray') -> 'Callable[[float], float | FloatArray]'	manimlib.utils.bezier	
function	diag_to_matrix	utils/bezier	(l_and_u: 'tuple[int, int]', diag: 'np.ndarray') -> 'np.ndarray'	manimlib.utils.bezier	Converts array whose rows represent diagonal
function	get_quadratic_approximation_of_cubic	utils/bezier	(a0: 'FloatArray', h0: 'FloatArray', h1: 'FloatArray', a1: 'FloatArray') -> 'FloatArray'	manimlib.utils.bezier	
function	get_smooth_cubic_bezier_handle_points	utils/bezier	(points: 'Sequence[VectN] | VectNArray') -> 'tuple[FloatArray, FloatArray]'	manimlib.utils.bezier	
function	get_smooth_quadratic_bezier_path_through	utils/bezier	(points: 'Sequence[VectN]') -> 'np.ndarray'	manimlib.utils.bezier	
function	integer_interpolate	utils/bezier	(start: 'int', end: 'int', alpha: 'float') -> 'tuple[int, float]'	manimlib.utils.bezier	alpha is a float between 0 and 1.  This returns
function	interpolate	utils/bezier	(start: 'Scalable', end: 'Scalable', alpha: 'float | VectN') -> 'Scalable'	manimlib.utils.bezier	
function	inverse_interpolate	utils/bezier	(start: 'Scalable', end: 'Scalable', value: 'Scalable') -> 'np.ndarray'	manimlib.utils.bezier	
function	is_closed	utils/bezier	(points: 'FloatArray') -> 'bool'	manimlib.utils.bezier	
function	match_interpolate	utils/bezier	(new_start: 'Scalable', new_end: 'Scalable', old_start: 'Scalable', old_end: 'Scalable', old_value: 'Scalable') -> 'Scalable'	manimlib.utils.bezier	
function	mid	utils/bezier	(start: 'Scalable', end: 'Scalable') -> 'Scalable'	manimlib.utils.bezier	
function	outer_interpolate	utils/bezier	(start: 'Scalable', end: 'Scalable', alpha: 'Scalable') -> 'np.ndarray'	manimlib.utils.bezier	
function	partial_bezier_points	utils/bezier	(points: 'Sequence[Scalable]', a: 'float', b: 'float') -> 'list[Scalable]'	manimlib.utils.bezier	Given an list of points which define
function	partial_quadratic_bezier_points	utils/bezier	(points: 'Sequence[VectN] | VectNArray', a: 'float', b: 'float') -> 'list[VectN]'	manimlib.utils.bezier	
function	quadratic_bezier_points_for_arc	utils/bezier	(angle: 'float', n_components: 'int' = 8)	manimlib.utils.bezier	
function	set_array_by_interpolation	utils/bezier	(arr: 'np.ndarray', arr1: 'np.ndarray', arr2: 'np.ndarray', alpha: 'float', interp_func: 'Callable[[np.ndarray, np.ndarray, float], np.ndarray]' = <function interpolate at 0x7f6ff5270400>) -> 'np.ndarray'	manimlib.utils.bezier	
function	smooth_quadratic_path	utils/bezier	(anchors: 'Vect3Array') -> 'Vect3Array'	manimlib.utils.bezier	Returns a path defining a smooth quadratic bezier spline
constant	COLORMAP_3B1B	utils/color	['#1C758A', '#83C167', '#FFFF00', '#FC6255']	manimlib.utils.color	
constant	TYPE_CHECKING	utils/color	False	manimlib.utils.color	
constant	WHITE	utils/color	'#FFFFFF'	manimlib.utils.color	
function	average_color	utils/color	(*colors: 'ManimColor') -> 'Color'	manimlib.utils.color	
function	color_gradient	utils/color	(reference_colors: 'Iterable[ManimColor]', length_of_output: 'int', interp_by_hsl: 'bool' = False) -> 'list[Color]'	manimlib.utils.color	
function	color_to_hex	utils/color	(color: 'ManimColor') -> 'str'	manimlib.utils.color	
function	color_to_int_rgb	utils/color	(color: 'ManimColor') -> 'np.ndarray[int, np.dtype[np.uint8]]'	manimlib.utils.color	
function	color_to_int_rgba	utils/color	(color: 'ManimColor', opacity: 'float' = 1.0) -> 'np.ndarray[int, np.dtype[np.uint8]]'	manimlib.utils.color	
function	color_to_rgb	utils/color	(color: 'ManimColor') -> 'Vect3'	manimlib.utils.color	
function	color_to_rgba	utils/color	(color: 'ManimColor', alpha: 'float' = 1.0) -> 'Vect4'	manimlib.utils.color	
function	get_color_map	utils/color	(map_name: 'str') -> 'Callable[[Sequence[float]], Vect4Array]'	manimlib.utils.color	
function	get_colormap_from_colors	utils/color	(colors: 'Iterable[ManimColor]') -> 'Callable[[Sequence[float]], Vect4Array]'	manimlib.utils.color	Returns a funciton which takes in values between 0 and 1, and returns
function	get_colormap_list	utils/color	(map_name: 'str' = 'viridis', n_colors: 'int' = 9) -> 'Vect3Array'	manimlib.utils.color	Options for map_name:
function	hex_to_int	utils/color	(rgb_hex: 'str') -> 'int'	manimlib.utils.color	
function	hex_to_rgb	utils/color	(hex_code: 'str') -> 'Vect3'	manimlib.utils.color	
function	int_to_hex	utils/color	(rgb_int: 'int') -> 'str'	manimlib.utils.color	
function	interpolate_color	utils/color	(color1: 'ManimColor', color2: 'ManimColor', alpha: 'float', interp_by_hsl: 'bool' = False) -> 'Color'	manimlib.utils.color	
function	interpolate_color_by_hsl	utils/color	(color1: 'ManimColor', color2: 'ManimColor', alpha: 'float') -> 'Color'	manimlib.utils.color	
function	invert_color	utils/color	(color: 'ManimColor') -> 'Color'	manimlib.utils.color	
function	random_bright_color	utils/color	(hue_range: 'tuple[float, float]' = (0.0, 1.0), saturation_range: 'tuple[float, float]' = (0.5, 0.8), luminance_range: 'tuple[float, float]' = (0.5, 1.0)) -> 'Color'	manimlib.utils.color	
function	random_color	utils/color	() -> 'Color'	manimlib.utils.color	
function	rgb_to_color	utils/color	(rgb: 'Vect3 | Sequence[float]') -> 'Color'	manimlib.utils.color	
function	rgb_to_hex	utils/color	(rgb: 'Vect3 | Sequence[float]') -> 'str'	manimlib.utils.color	
function	rgba_to_color	utils/color	(rgba: 'Vect4') -> 'Color'	manimlib.utils.color	
constant	BLACK	utils/other	'#000000'	manimlib.utils.debug	
constant	CACHE_SIZE	utils/other	1000000000.0	manimlib.utils.cache	
constant	FRAME_HEIGHT	utils/other	8.0	manimlib.utils.svg_export	
constant	FRAME_WIDTH	utils/other	14.222222222222221	manimlib.utils.svg_export	
constant	OUT	utils/other	array([0., 0., 1.])	manimlib.utils.paths	
constant	STRAIGHT_PATH_THRESHOLD	utils/other	0.01	manimlib.utils.paths	
class	StructuredArray	utils/other	(dtype: 'np.dtype', length: 'int' = 0)	manimlib.utils.structured_array	A structured numpy array laid out to match what a shader reads, and read from python as a
constant	TYPE_CHECKING	utils/other	False	manimlib.utils.cache	
constant	TYPE_CHECKING	utils/other	False	manimlib.utils.debug	
constant	TYPE_CHECKING	utils/other	False	manimlib.utils.family_ops	
